tournaments.RoundRobinTournament
AIs
	UECD-MultiMap
	UECD-SingleMap-Best
	RandomBiasedAI
	LightRush
	WorkerRush
	NaiveMCTS
	CoacAI
	Mayari
	MixedBot
	Tiamat
	Droplet
	ObiBotKenobi
	StrategyTactics
	TMA
	RAISocketAI
	UtsImass
maps
	maps/open_competition/basesWorkers8x8A.xml	maxGameLength=3000
	maps/open_competition/FourBasesWorkers8x8.xml	maxGameLength=3000
	maps/open_competition/NoWhereToRun9x8.xml	maxGameLength=4000
	maps/open_competition/basesWorkers16x16A.xml	maxGameLength=4000
	maps/open_competition/TwoBasesBarracks16x16.xml	maxGameLength=4000
iterations	5
timeBudget	100
iterationsBudget	-1
pregameAnalysisBudget	3600000	3600000
preAnalysis	true
fullObservability	true
timeoutCheck	false
runGC	true
iteration	map	ai1	ai2	time	winner	crashed	timedout	ai1_time_ns	ai2_time_ns
2	4	11	14	482	0	-1	-1	217628366	5562721900
3	4	11	14	1094	1	-1	-1	263105154	13714874566
4	4	11	14	460	0	-1	-1	196850112	5051231021
0	3	11	2	505	0	-1	-1	49659046	684691
1	3	11	2	685	0	-1	-1	80615013	842805
2	3	11	2	545	0	-1	-1	53118016	261051
3	3	11	2	640	0	-1	-1	69231557	306461
4	3	11	2	730	0	-1	-1	83698447	385087
0	0	8	11	695	1	-1	-1	7592420150	8876020
1	0	8	11	645	1	-1	-1	5788071390	6094019
2	0	8	11	635	1	-1	-1	5426300116	5641369
3	0	8	11	645	1	-1	-1	5796889026	6192428
4	0	8	11	736	1	-1	-1	6867226926	8736903
0	3	0	14	615	1	-1	-1	67028152767	14427420823
1	3	0	14	679	1	-1	-1	81449889628	9063547253
2	3	0	14	602	1	-1	-1	64487260438	7144135862
3	3	0	14	679	1	-1	-1	81449889628	7968133904
4	3	0	14	654	1	-1	-1	75682570284	7636973102
0	4	14	0	397	0	-1	-1	6933287805	12658020302
1	4	14	0	467	0	-1	-1	8094502774	18124681186
2	4	14	0	397	0	-1	-1	4727609629	12658020302
3	4	14	0	563	0	-1	-1	6465400916	37513464238
4	4	14	0	998	0	-1	-1	11399756215	275706600406
0	4	14	4	344	0	-1	-1	3945051806	8788566
1	4	14	4	286	0	-1	-1	3492713844	7071094
2	4	14	4	366	0	-1	-1	4161098209	5325881
3	4	14	4	322	0	-1	-1	3576914997	3920373
4	4	14	4	388	0	-1	-1	4323166836	4647600
0	0	2	11	585	1	-1	-1	5589704	16966386
1	0	2	11	590	1	-1	-1	1753146	11382529
2	0	2	11	595	1	-1	-1	951330	8609068
3	0	2	11	300	1	-1	-1	382952	4265799
4	0	2	11	335	1	-1	-1	376824	4227805
0	0	2	0	306	1	-1	-1	1111246	20111180456
1	0	2	0	250	1	-1	-1	86196	16511075962
2	0	2	0	399	1	-1	-1	211129	20650884650
3	0	2	0	536	1	-1	-1	173114	22595572776
4	0	2	0	440	1	-1	-1	140285	20991725593
0	3	15	9	786	0	-1	-1	336242557	11678777153
1	3	15	9	825	0	-1	-1	416140883	10489696515
2	3	15	9	700	0	-1	-1	264795576	8904394061
3	3	15	9	1055	0	-1	-1	441202761	16074416924
4	3	15	9	860	0	-1	-1	331486687	12192757338
0	1	10	0	305	1	-1	-1	3689259707	25864667957
1	1	10	0	315	1	-1	-1	4096644963	28309707737
2	1	10	0	245	1	-1	-1	3697696841	22075095516
3	1	10	0	315	1	-1	-1	3931689187	28309707737
4	1	10	0	310	1	-1	-1	3909234699	26293935392
0	1	10	13	395	1	-1	-1	4489511548	250666143
1	1	10	13	395	1	-1	-1	4285705203	234509206
2	1	10	13	360	1	-1	-1	4484413621	213956401
3	1	10	13	255	1	-1	-1	3191890672	132258330
4	1	10	13	445	1	-1	-1	5581740361	264745444
0	4	9	13	532	1	-1	-1	8894177567	486497672
1	4	9	13	1303	0	-1	-1	38389027001	1026074354
2	4	9	13	533	1	-1	-1	10115764148	478623219
3	4	9	13	506	1	-1	-1	8299368973	354767957
4	4	9	13	777	1	-1	-1	12561823737	671754033
0	0	7	2	270	0	-1	-1	23406188	293309
1	0	7	2	345	0	-1	-1	18364342	269576
2	0	7	2	545	0	-1	-1	18499197	331661
3	0	7	2	625	0	-1	-1	20988016	350377
4	0	7	2	430	0	-1	-1	8334140	148378
0	1	12	2	1315	0	-1	-1	124607322940	4768083
1	1	12	2	975	0	-1	-1	97951395385	3047367
2	1	12	2	2825	0	-1	-1	284121263110	9980374
3	1	12	2	1255	0	-1	-1	125725294167	4308456
4	1	12	2	1155	0	-1	-1	116135915636	4096118
0	0	14	4	1407	0	-1	-1	21684208906	11596101
1	0	14	4	765	0	-1	-1	9471678763	4962347
2	0	14	4	1335	0	-1	-1	15808076739	7881535
3	0	14	4	3000	-1	-1	-1	36738465726	10647751
4	0	14	4	1321	0	-1	-1	14929042787	4911787
0	1	0	9	311	0	-1	-1	39057614713	3388734255
1	1	0	9	311	0	-1	-1	39057614713	3376694127
2	1	0	9	311	0	-1	-1	39057614713	3376248889
3	1	0	9	311	0	-1	-1	39057614713	3372181433
4	1	0	9	311	0	-1	-1	39057614713	3378599075
0	3	1	2	685	0	-1	-1	41481714296	1163934
1	3	1	2	625	0	-1	-1	36530922337	255314
2	3	1	2	630	0	-1	-1	36661837347	253000
3	3	1	2	635	0	-1	-1	36897253390	246884
4	3	1	2	605	0	-1	-1	36138266828	237353
0	2	11	3	1040	0	-1	-1	28174167	7583994
1	2	11	3	840	0	-1	-1	13613689	5030997
2	2	11	3	965	0	-1	-1	9492421	3284083
3	2	11	3	835	0	-1	-1	9090992	1786115
4	2	11	3	707	1	-1	-1	5402401	1451744
0	3	11	3	1825	0	-1	-1	345931521	16241679
1	3	11	3	1285	0	-1	-1	200181381	8468184
2	3	11	3	1467	1	-1	-1	203544092	5970906
3	3	11	3	1276	1	-1	-1	152633317	4998705
4	3	11	3	2058	1	-1	-1	280949405	10032845
0	0	8	9	885	0	-1	-1	12162976326	8910662671
1	0	8	9	855	0	-1	-1	14559292850	8440811748
2	0	8	9	1210	0	-1	-1	18622339827	12501767560
3	0	8	9	825	0	-1	-1	10837409421	7841863849
4	0	8	9	1120	0	-1	-1	15815932783	11333775214
0	4	2	11	500	1	-1	-1	4410932	95955159
1	4	2	11	346	1	-1	-1	994003	58033714
2	4	2	11	390	1	-1	-1	573512	59435755
3	4	2	11	405	1	-1	-1	543829	92480902
4	4	2	11	395	1	-1	-1	430020	74511554
0	3	4	15	575	0	-1	-1	12047318	349891202
1	3	4	15	575	0	-1	-1	7715633	318180069
2	3	4	15	575	0	-1	-1	4212108	290116919
3	3	4	15	575	0	-1	-1	3897842	277406368
4	3	4	15	575	0	-1	-1	3759729	275211136
0	3	2	0	590	1	-1	-1	1038545	32371521492
1	3	2	0	655	1	-1	-1	271115	41470841488
2	3	2	0	680	1	-1	-1	332404	43353502272
3	3	2	0	716	1	-1	-1	256160	46718144212
4	3	2	0	725	1	-1	-1	244330	47952437931
0	3	5	10	1615	0	-1	-1	158174371276	17405617829
1	3	5	10	1225	1	-1	-1	116488734448	13105536957
2	3	5	10	655	1	-1	-1	55554904425	7799903810
3	3	5	10	1563	0	-1	-1	155963129393	16609386018
4	3	5	10	2870	1	-1	-1	283386695497	29111483036
0	4	6	9	498	1	-1	-1	72079418	13037587132
1	4	6	9	607	1	-1	-1	64223312	16843127110
2	4	6	9	620	1	-1	-1	37202583	16565908121
3	4	6	9	549	1	-1	-1	25792543	14248921816
4	4	6	9	645	0	-1	-1	48572904	9970693947
0	1	14	10	365	0	-1	-1	5841000069	4285444924
1	1	14	10	368	0	-1	-1	5872607698	4481096166
2	1	14	10	340	0	-1	-1	4831354597	3983870353
3	1	14	10	315	0	-1	-1	3669831453	4880856094
4	1	14	10	310	0	-1	-1	3602953132	3387751923
0	2	2	12	1270	1	-1	-1	18773073	125008040941
1	2	2	12	4000	-1	-1	-1	40650737	401900049702
2	2	2	12	4000	-1	-1	-1	14337084	402599153992
3	2	2	12	915	1	-1	-1	3094271	89911851729
4	2	2	12	1955	1	-1	-1	10449440	187005920247
0	4	7	2	473	0	-1	-1	70219614	616816
1	4	7	2	504	0	-1	-1	70501525	510920
2	4	7	2	547	0	-1	-1	55932230	228122
3	4	7	2	427	0	-1	-1	33984262	182572
4	4	7	2	495	0	-1	-1	46352434	200671
0	3	10	13	1125	1	-1	-1	12659387382	903051621
1	3	10	13	1110	1	-1	-1	11059510107	735682306
2	3	10	13	1185	1	-1	-1	11754937665	772542483
3	3	10	13	1125	1	-1	-1	11259103306	642616413
4	3	10	13	964	1	-1	-1	9765902859	586642056
0	0	5	10	1260	1	-1	-1	118529017322	13398176014
1	0	5	10	1320	1	-1	-1	119969900555	13599182873
2	0	5	10	845	1	-1	-1	80040203117	9400908608
3	0	5	10	845	1	-1	-1	77542557342	9699714567
4	0	5	10	1260	1	-1	-1	115008049616	14600314005
0	2	5	4	925	0	-1	-1	91106573307	10514439
1	2	5	4	1080	0	-1	-1	106447461730	11575692
2	2	5	4	1020	0	-1	-1	101509549198	11184395
3	2	5	4	1020	0	-1	-1	98522498754	10818900
4	2	5	4	1161	0	-1	-1	113360448022	13602863
0	4	1	5	385	0	-1	-1	23598233378	3889271359
1	4	1	5	1300	0	-1	-1	84744056898	13570959321
2	4	1	5	920	1	-1	-1	58478623112	17591063918
3	4	1	5	4000	-1	-1	-1	338134876332	73252505934
4	4	1	5	4000	-1	-1	-1	338134876332	42117369367
0	0	11	3	285	0	-1	-1	5344276	1256015
1	0	11	3	285	0	-1	-1	1785273	827696
2	0	11	3	295	0	-1	-1	1862336	353091
3	0	11	3	335	0	-1	-1	2348287	797847
4	0	11	3	277	0	-1	-1	1356006	327654
0	1	4	5	600	1	-1	-1	14318059	58844137076
1	1	4	5	400	1	-1	-1	4567780	38070678182
2	1	4	5	200	1	-1	-1	1888508	19577480675
3	1	4	5	490	1	-1	-1	5580895	48556009189
4	1	4	5	455	1	-1	-1	5188339	43564266213
0	0	12	5	1290	1	-1	-1	123700510794	128581284484
1	0	12	5	810	1	-1	-1	73170730989	78590847813
2	0	12	5	865	1	-1	-1	84352707842	69098042157
3	0	12	5	990	1	-1	-1	87384175014	92087781302
4	0	12	5	3000	-1	-1	-1	261977185795	296517425725
0	1	1	4	328	0	-1	-1	28018461890	3210324
1	1	1	4	328	0	-1	-1	28018461890	1174484
2	1	1	4	328	0	-1	-1	28018461890	860093
3	1	1	4	328	0	-1	-1	28018461890	766436
4	1	1	4	328	0	-1	-1	28018461890	748779
0	2	14	4	751	0	-1	-1	9591473264	6164064
1	2	14	4	680	0	-1	-1	7483297619	4958808
2	2	14	4	736	0	-1	-1	7381226303	3254747
3	2	14	4	738	0	-1	-1	7267405457	2744546
4	2	14	4	722	0	-1	-1	7089442725	2910245
0	0	2	12	770	1	-1	-1	8879952	74284897528
1	0	2	12	840	1	-1	-1	3462853	83304796215
2	0	2	12	885	1	-1	-1	2949548	81781393653
3	0	2	12	835	1	-1	-1	2540469	78979011616
4	0	2	12	630	1	-1	-1	1538568	61233478671
0	0	1	2	726	0	-1	-1	113849006545	1174635
1	0	1	2	545	1	-1	-1	95253537525	239432
2	0	1	2	1815	1	-1	-1	309157365323	892761
3	0	1	2	1155	1	-1	-1	173319630617	630205
4	0	1	2	620	1	-1	-1	103834746125	222381
0	4	12	2	418	0	-1	-1	36165316128	944767
1	4	12	2	531	0	-1	-1	38075829310	1117377
2	4	12	2	440	0	-1	-1	33826349003	753299
3	4	12	2	472	0	-1	-1	36314376159	882978
4	4	12	2	479	0	-1	-1	36906498066	886913
0	3	13	4	1060	0	-1	-1	908518825	10510667
1	3	13	4	1060	0	-1	-1	776765614	7479651
2	3	13	4	1060	0	-1	-1	472365218	4196984
3	3	13	4	1060	0	-1	-1	440624838	4000377
4	3	13	4	1060	0	-1	-1	427829939	4172269
0	2	1	5	1720	1	-1	-1	99266170116	54483052491
1	2	1	5	1055	1	-1	-1	85205175570	33384574116
2	2	1	5	1580	1	-1	-1	96606164397	40591143059
3	2	1	5	1235	1	-1	-1	93635816366	38191723170
4	2	1	5	1325	1	-1	-1	94457643830	35893900529
0	3	14	8	445	0	-1	-1	7360122320	4576090128
1	3	14	8	511	0	-1	-1	7008133264	4612314952
2	3	14	8	470	0	-1	-1	5758331337	4426025097
3	3	14	8	505	0	-1	-1	6008325141	4521742786
4	3	14	8	445	0	-1	-1	5268399131	3975434984
0	2	10	13	945	0	-1	-1	11263734441	308003159
1	2	10	13	1120	0	-1	-1	13449743562	338417353
2	2	10	13	1265	1	-1	-1	13162078512	496591774
3	2	10	13	4000	-1	-1	-1	70633739699	1435022228
4	2	10	13	1040	0	-1	-1	12254020988	337594198
0	2	2	11	1225	1	-1	-1	13099535	14978781
1	2	2	11	815	1	-1	-1	1640555	8031463
2	2	2	11	1051	1	-1	-1	1966774	8998508
3	2	2	11	745	1	-1	-1	1077620	6533760
4	2	2	11	940	1	-1	-1	1364263	7621996
0	3	4	5	3150	0	-1	-1	70332697	309679812660
1	3	4	5	1135	1	-1	-1	11798780	112399164120
2	3	4	5	3195	0	-1	-1	32511959	316286844869
3	3	4	5	3080	0	-1	-1	29246326	302840516421
4	3	4	5	830	0	-1	-1	9142091	68537406663
0	3	2	11	715	1	-1	-1	7212795	89637507
1	3	2	11	691	1	-1	-1	1423482	77251187
2	3	2	11	750	1	-1	-1	1543703	101216243
3	3	2	11	721	1	-1	-1	1103941	83670845
4	3	2	11	705	1	-1	-1	873522	77000878
0	2	3	13	2065	1	-1	-1	34499867	1006323758
1	2	3	13	2065	1	-1	-1	19052286	865010783
2	2	3	13	2065	1	-1	-1	10091448	520796144
3	2	3	13	2065	1	-1	-1	9062700	493770116
4	2	3	13	2065	1	-1	-1	8351206	478695524
0	3	2	12	490	1	-1	-1	5337004	47868088698
1	3	2	12	595	1	-1	-1	2958525	58600850432
2	3	2	12	825	1	-1	-1	4771394	77394339785
3	3	2	12	910	1	-1	-1	4234442	90312484593
4	3	2	12	715	1	-1	-1	2301591	71726403603
0	4	10	8	449	0	-1	-1	13389619251	7200127726
1	4	10	8	550	0	-1	-1	20445602565	11048340328
2	4	10	8	546	0	-1	-1	21255373998	11136861427
3	4	10	8	949	0	-1	-1	33814861002	21717581170
4	4	10	8	689	0	-1	-1	28160695238	16443338779
0	1	7	12	390	0	-1	-1	38578255	21941719580
1	1	7	12	300	0	-1	-1	31000112	21036847723
2	1	7	12	375	0	-1	-1	42663600	18986018994
3	1	7	12	355	0	-1	-1	14400190	19729847063
4	1	7	12	415	0	-1	-1	24715163	24768242677
0	3	1	5	1060	0	-1	-1	9669821259	64207782064
1	3	1	5	715	0	-1	-1	6737924326	51873249730
2	3	1	5	856	0	-1	-1	7598011265	53890661534
3	3	1	5	755	0	-1	-1	6925349533	42392854225
4	3	1	5	1331	0	-1	-1	15160681176	70186723787
0	2	15	6	1110	1	-1	-1	748137270	121627467
1	2	15	6	1025	1	-1	-1	626595020	98463566
2	2	15	6	1075	1	-1	-1	492313339	61485516
3	2	15	6	1085	1	-1	-1	537500101	58437336
4	2	15	6	1065	1	-1	-1	489632451	52697290
0	1	5	14	265	1	-1	-1	12949912955	3640999484
1	1	5	14	325	1	-1	-1	16045182472	4037131266
2	1	5	14	293	1	-1	-1	13356391408	3505918463
3	1	5	14	268	1	-1	-1	11166117550	3121717463
4	1	5	14	300	1	-1	-1	12257784834	3528357214
0	3	7	2	966	0	-1	-1	111343702	1458782
1	3	7	2	975	0	-1	-1	98648672	1085993
2	3	7	2	1187	0	-1	-1	114457480	777895
3	3	7	2	1115	0	-1	-1	104217038	624506
4	3	7	2	995	0	-1	-1	63810615	346458
0	2	4	5	945	1	-1	-1	20066979	92701244632
1	2	4	5	1040	1	-1	-1	11688401	103468063239
2	2	4	5	895	1	-1	-1	8983115	89022034201
3	2	4	5	820	1	-1	-1	8072758	81524808837
4	2	4	5	1225	1	-1	-1	15179598	122318074540
0	0	4	15	205	1	-1	-1	2527967	80426905
1	0	4	15	185	1	-1	-1	1226628	63663966
2	0	4	15	205	1	-1	-1	591236	76868674
3	0	4	15	205	1	-1	-1	467847	60640536
4	0	4	15	205	1	-1	-1	454605	52922419
0	1	15	6	265	1	-1	-1	228357885	47076194
1	1	15	6	315	1	-1	-1	192295450	57327061
2	1	15	6	265	1	-1	-1	200132324	33779964
3	1	15	6	265	1	-1	-1	195983717	30167429
4	1	15	6	255	1	-1	-1	173740760	28677358
0	0	5	4	775	1	-1	-1	75231151151	6748706
1	0	5	4	745	1	-1	-1	69024290958	5651307
2	0	5	4	1085	1	-1	-1	101394222300	8758379
3	0	5	4	970	1	-1	-1	92510323750	6848127
4	0	5	4	700	1	-1	-1	65076369699	4955748
0	2	0	13	865	1	-1	-1	150318045031	578529937
1	2	0	13	865	1	-1	-1	150318045031	319299377
2	2	0	13	865	1	-1	-1	150318045031	280351741
3	2	0	13	865	1	-1	-1	150318045031	270040903
4	2	0	13	865	1	-1	-1	150318045031	266667103
0	2	6	9	975	1	-1	-1	94266333	11934059205
1	2	6	9	1060	1	-1	-1	94545765	12522905085
2	2	6	9	1060	1	-1	-1	46216378	12504699283
3	2	6	9	1000	1	-1	-1	35766041	10954165289
4	2	6	9	1060	1	-1	-1	36284644	12522960046
0	2	7	1	769	0	-1	-1	56149331	129268644794
1	2	7	1	900	0	-1	-1	33193363	176619639415
2	2	7	1	800	0	-1	-1	24064426	138843149797
3	2	7	1	960	0	-1	-1	33120999	218958926795
4	2	7	1	765	0	-1	-1	22923363	128503646976
0	2	8	13	1040	0	-1	-1	9538597359	344968899
1	2	8	13	1080	0	-1	-1	12966045291	321110893
2	2	8	13	1070	0	-1	-1	13071113950	313380001
3	2	8	13	1070	0	-1	-1	15565922449	344303344
4	2	8	13	1070	0	-1	-1	13899096943	305733017
0	3	6	9	1340	0	-1	-1	108922506	18392597416
1	3	6	9	1089	0	-1	-1	75421409	16084503494
2	3	6	9	1186	0	-1	-1	33730107	16000427734
3	3	6	9	780	0	-1	-1	15441776	8653373637
4	3	6	9	1118	0	-1	-1	21059882	15514339800
0	1	15	9	295	0	-1	-1	235210005	3494880778
1	1	15	9	295	0	-1	-1	204479336	3492883760
2	1	15	9	390	1	-1	-1	231081905	5549071323
3	1	15	9	295	0	-1	-1	178174517	3498792919
4	1	15	9	295	0	-1	-1	177550814	3499472976
0	3	0	2	655	0	-1	-1	137336888610	1478667
1	3	0	2	555	0	-1	-1	116335952357	198414
2	3	0	2	875	0	-1	-1	275882607028	599811
3	3	0	2	537	0	-1	-1	113682653588	152534
4	3	0	2	715	0	-1	-1	161222107405	313212
0	0	15	9	425	1	-1	-1	236795784	4718418288
1	0	15	9	260	1	-1	-1	137409680	3365672402
2	0	15	9	425	1	-1	-1	194844158	4716105074
3	0	15	9	425	1	-1	-1	188480172	4711371863
4	0	15	9	425	1	-1	-1	186232274	4720511483
0	0	13	4	1380	1	-1	-1	535635911	9315231
1	0	13	4	1380	1	-1	-1	438878042	9572592
2	0	13	4	1380	1	-1	-1	263054962	3281150
3	0	13	4	1380	1	-1	-1	242830315	2736644
4	0	13	4	1380	1	-1	-1	239104257	2563396
0	2	7	12	895	0	-1	-1	69568795	18188962432
1	2	7	12	765	0	-1	-1	50617123	19380831314
2	2	7	12	975	0	-1	-1	47515232	20024966333
3	2	7	12	845	0	-1	-1	39426328	19953965112
4	2	7	12	965	0	-1	-1	38138352	20591053312
0	0	10	0	860	1	-1	-1	10655538867	209777552376
1	0	10	0	856	1	-1	-1	9696575520	208943001906
2	0	10	0	1180	1	-1	-1	12079768370	280817827333
3	0	10	0	1015	1	-1	-1	11391138841	240908455953
4	0	10	0	1140	1	-1	-1	13694207345	265277158713
0	4	4	5	1655	1	-1	-1	34653672	164845120962
1	4	4	5	867	1	-1	-1	10865618	84549496911
2	4	4	5	555	1	-1	-1	5460915	55440122224
3	4	4	5	1055	1	-1	-1	8472293	104975260543
4	4	4	5	972	1	-1	-1	8082143	95411131606
0	3	13	5	875	0	-1	-1	654946935	61334735498
1	3	13	5	1220	0	-1	-1	1125113459	89002369559
2	3	13	5	1961	0	-1	-1	1871810510	125778466249
3	3	13	5	995	0	-1	-1	545200114	69594819963
4	3	13	5	1065	0	-1	-1	692455892	71108845466
0	3	7	12	1165	0	-1	-1	152503245	22331909650
1	3	7	12	1055	0	-1	-1	122821475	20909524070
2	3	7	12	1105	0	-1	-1	110090178	22018473864
3	3	7	12	1265	0	-1	-1	108734204	23753546267
4	3	7	12	1335	0	-1	-1	103407219	27659779363
0	3	3	13	1082	1	-1	-1	21404012	933064050
1	3	3	13	1082	1	-1	-1	11605208	829619833
2	3	3	13	1082	1	-1	-1	5324585	485543104
3	3	3	13	1082	1	-1	-1	4482216	445942446
4	3	3	13	1082	1	-1	-1	4225502	425559647
0	0	0	5	1340	0	-1	-1	115505788313	115461364275
1	0	0	5	455	1	-1	-1	46239247439	45092449462
2	0	0	5	735	0	-1	-1	84308803155	51793890043
3	0	0	5	500	1	-1	-1	53770219446	48791088211
4	0	0	5	465	1	-1	-1	47432108501	45193727836
0	2	9	13	1020	0	-1	-1	11441401039	372972037
1	2	9	13	1020	0	-1	-1	11458961299	354840148
2	2	9	13	1500	0	-1	-1	22955128133	469584676
3	2	9	13	1250	0	-1	-1	13705642619	350630831
4	2	9	13	1250	0	-1	-1	13710921169	356116967
0	1	12	9	1475	0	-1	-1	145906277359	16247020065
1	1	12	9	460	1	-1	-1	38753568799	6471489615
2	1	12	9	635	0	-1	-1	61637985113	7964024920
3	1	12	9	625	1	-1	-1	54195536159	8144608127
4	1	12	9	475	1	-1	-1	40954495513	7886928076
0	1	13	4	335	0	-1	-1	189379169	3776257
1	1	13	4	335	0	-1	-1	159388072	3179331
2	1	13	4	335	0	-1	-1	91240373	1610010
3	1	13	4	335	0	-1	-1	89165911	1378402
4	1	13	4	335	0	-1	-1	87248761	1283099
0	1	9	13	880	1	-1	-1	9886764146	398141211
1	1	9	13	880	1	-1	-1	9868816247	373276435
2	1	9	13	880	1	-1	-1	9884679409	326600739
3	1	9	13	880	1	-1	-1	9873824761	326973108
4	1	9	13	880	1	-1	-1	9881665712	325128334
0	3	8	13	1877	0	-1	-1	38752843340	1305090511
1	3	8	13	2063	0	-1	-1	40650632633	1350765971
2	3	8	13	1476	0	-1	-1	27757633245	787689207
3	3	8	13	727	1	-1	-1	8695610167	367679500
4	3	8	13	700	1	-1	-1	7886260229	339112977
0	2	13	4	1210	0	-1	-1	149454146	9831896
1	2	13	4	1210	0	-1	-1	114496446	7811900
2	2	13	4	1210	0	-1	-1	67683548	3453669
3	2	13	4	1210	0	-1	-1	62411979	3174077
4	2	13	4	1210	0	-1	-1	60131003	2926357
0	3	5	4	2250	0	-1	-1	219822227241	29452981
1	3	5	4	3105	1	-1	-1	293973999002	33452519
2	3	5	4	1025	0	-1	-1	98124040088	10247490
3	3	5	4	975	0	-1	-1	91822060955	9670804
4	3	5	4	3165	1	-1	-1	311739248422	32545356
0	1	5	4	335	0	-1	-1	32458474738	3807979
1	1	5	4	410	0	-1	-1	38034094512	4057983
2	1	5	4	395	0	-1	-1	39055149628	3885845
3	1	5	4	455	0	-1	-1	44044864248	4870292
4	1	5	4	515	0	-1	-1	51025600090	5514796
0	2	4	15	4000	-1	-1	-1	79405728	3827415533
1	2	4	15	4000	-1	-1	-1	46707760	3773078515
2	2	4	15	4000	-1	-1	-1	23394593	3290131235
3	2	4	15	4000	-1	-1	-1	19577836	1565175875
4	2	4	15	4000	-1	-1	-1	19323681	2534556192
0	2	0	2	905	0	-1	-1	91348048609	1580715
1	2	0	2	825	0	-1	-1	82143802758	354694
2	2	0	2	966	0	-1	-1	127524577994	453987
3	2	0	2	845	0	-1	-1	83116083655	315158
4	2	0	2	885	0	-1	-1	86059240061	332244
0	4	15	9	479	1	-1	-1	219174531	12556135907
1	4	15	9	440	1	-1	-1	187362402	11334356508
2	4	15	9	589	1	-1	-1	246966535	12763393544
3	4	15	9	481	1	-1	-1	175893976	11052806010
4	4	15	9	470	1	-1	-1	183215404	14815363226
0	4	4	15	475	1	-1	-1	9688568	248411826
1	4	4	15	425	1	-1	-1	4659738	222915051
2	4	4	15	670	0	-1	-1	8284621	320372002
3	4	4	15	395	1	-1	-1	2030645	170082647
4	4	4	15	800	0	-1	-1	6928284	354667991
0	0	15	6	480	1	-1	-1	285200628	26680148
1	0	15	6	520	1	-1	-1	270247197	40983293
2	0	15	6	341	1	-1	-1	149394485	16313511
3	0	15	6	440	1	-1	-1	190347540	20283619
4	0	15	6	520	1	-1	-1	226799380	22139365
0	2	13	5	1365	0	-1	-1	513083502	90702491868
1	2	13	5	1375	0	-1	-1	360024155	100934315545
2	2	13	5	1030	1	-1	-1	69712044	98948446658
3	2	13	5	1705	0	-1	-1	620119505	122117286896
4	2	13	5	1501	0	-1	-1	534650610	108583536949
0	0	7	12	625	0	-1	-1	30154278	43632063728
1	0	7	12	665	0	-1	-1	24827846	42970890225
2	0	7	12	635	0	-1	-1	17189413	45288231984
3	0	7	12	620	0	-1	-1	15776225	41376465280
4	0	7	12	580	0	-1	-1	13857152	43425632312
0	4	2	12	435	1	-1	-1	12581545	32810097733
1	4	2	12	545	1	-1	-1	3175311	41720634286
2	4	2	12	425	1	-1	-1	1363706	38371987247
3	4	2	12	388	1	-1	-1	983127	32416305612
4	4	2	12	394	1	-1	-1	976384	30112477990
0	2	8	0	680	0	-1	-1	7177951129	377536445416
1	2	8	0	1060	0	-1	-1	14166849661	1119432854098
2	2	8	0	760	0	-1	-1	8728351851	451951539052
3	2	8	0	675	0	-1	-1	6357351739	375261834897
4	2	8	0	700	0	-1	-1	7130191292	389029352077
0	3	14	4	595	0	-1	-1	12639947358	4811750
1	3	14	4	594	0	-1	-1	7885867242	4718520
2	3	14	4	616	0	-1	-1	7420945642	3387525
3	3	14	4	595	0	-1	-1	6764913367	3245038
4	3	14	4	665	0	-1	-1	7891387419	3505145
0	3	8	9	929	0	-1	-1	16678664586	13380036177
1	3	8	9	884	0	-1	-1	15839519516	13976929008
2	3	8	9	740	0	-1	-1	11318003706	8885242772
3	3	8	9	1100	0	-1	-1	22469605101	15544561571
4	3	8	9	1070	0	-1	-1	18589010390	15529032088
0	3	8	0	745	1	-1	-1	7990571266	25277582188
1	3	8	0	755	1	-1	-1	10255022139	25463798815
2	3	8	0	995	1	-1	-1	16281131201	46036751809
3	3	8	0	965	1	-1	-1	12830799276	37646873049
4	3	8	0	965	1	-1	-1	12553716924	37646873049
0	3	12	5	1369	1	-1	-1	83833606748	136451749934
1	3	12	5	1985	1	-1	-1	147390839195	178964706992
2	3	12	5	1524	1	-1	-1	90545985896	139414856218
3	3	12	5	1995	1	-1	-1	160267801619	176737897037
4	3	12	5	2785	1	-1	-1	173351593983	242273906411
0	1	8	13	315	1	-1	-1	3092421999	185074059
1	1	8	13	365	1	-1	-1	3831644079	165953901
2	1	8	13	315	1	-1	-1	3007923791	147729650
3	1	8	13	345	1	-1	-1	3458511490	118806429
4	1	8	13	495	1	-1	-1	4853823626	205375203
0	0	1	12	540	1	-1	-1	28984230970	9357988350
1	0	1	12	410	1	-1	-1	20819090842	8061934875
2	0	1	12	350	1	-1	-1	18834316815	7454314149
3	0	1	12	690	1	-1	-1	68722038455	15024344143
4	0	1	12	460	1	-1	-1	22226577057	11394204041
0	1	2	12	940	1	-1	-1	20258203	94181406619
1	1	2	12	1485	1	-1	-1	16900424	143139460742
2	1	2	12	825	0	-1	-1	6244914	52734566354
3	1	2	12	605	1	-1	-1	2323301	60617880330
4	1	2	12	865	1	-1	-1	3707971	84855546993
0	4	13	5	820	0	-1	-1	252351272	32379490561
1	4	13	5	561	0	-1	-1	189244118	38418349362
2	4	13	5	758	0	-1	-1	213981943	29561703801
3	4	13	5	795	0	-1	-1	159788150	38032208166
